name,review_text_compound
Woolworths Melbourne Square (Southbank),0.4767
Woolworths Melbourne Square (Southbank),-0.5267
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),-0.7003
Woolworths Melbourne Square (Southbank),0.8074
Woolworths Melbourne Square (Southbank),0.7742
Woolworths Melbourne Square (Southbank),0.4767
Woolworths Melbourne Square (Southbank),-0.0679
Woolworths Melbourne Square (Southbank),0.6102
Woolworths Melbourne Square (Southbank),0.9423
Woolworths Melbourne Square (Southbank),-0.0516
Woolworths Melbourne Square (Southbank),0.8126
Woolworths Melbourne Square (Southbank),-0.6597
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.6369
Woolworths Melbourne Square (Southbank),0.5719
Woolworths Melbourne Square (Southbank),0.9337
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),-0.7244
Woolworths Melbourne Square (Southbank),0.7906
Woolworths Melbourne Square (Southbank),0.8126
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.6478
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),-0.6801
Woolworths Melbourne Square (Southbank),0.9186
Woolworths Melbourne Square (Southbank),0.9842
Woolworths Melbourne Square (Southbank),0.5859
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.7269
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.872
Woolworths Melbourne Square (Southbank),0.8744
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.8658
Woolworths Melbourne Square (Southbank),0.3182
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.4215
Woolworths Melbourne Square (Southbank),0.8988
Woolworths Melbourne Square (Southbank),0.6908
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.6597
Woolworths Melbourne Square (Southbank),0.5719
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.9756
Woolworths Melbourne Square (Southbank),-0.6694
Woolworths Melbourne Square (Southbank),0.8481
Woolworths Melbourne Square (Southbank),0.4019
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.2732
Woolworths Melbourne Square (Southbank),0.7906
Woolworths Melbourne Square (Southbank),0.9337
Woolworths Melbourne Square (Southbank),0.6369
Woolworths Melbourne Square (Southbank),0.836
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.8625
Woolworths Melbourne Square (Southbank),-0.6808
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.7717
Woolworths Melbourne Square (Southbank),0.5574
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.5106
Woolworths Melbourne Square (Southbank),-0.7645
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.8316
Woolworths Melbourne Square (Southbank),0.6808
Woolworths Melbourne Square (Southbank),-0.3551
Woolworths Melbourne Square (Southbank),0.9153
Woolworths Melbourne Square (Southbank),0.8658
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),-0.6808
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.8126
Woolworths Melbourne Square (Southbank),0.891
Woolworths Melbourne Square (Southbank),0.4215
Woolworths Melbourne Square (Southbank),0.8519
Woolworths Melbourne Square (Southbank),0.8979
Woolworths Melbourne Square (Southbank),0.5106
Woolworths Melbourne Square (Southbank),-0.7096
Woolworths Melbourne Square (Southbank),0.4215
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.7269
Woolworths Melbourne Square (Southbank),0.7906
Woolworths Melbourne Square (Southbank),0.8957
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.6597
Woolworths Melbourne Square (Southbank),0.7003
Woolworths Melbourne Square (Southbank),0.7269
Woolworths Melbourne Square (Southbank),0.9231
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.886
Woolworths Melbourne Square (Southbank),0.9325
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.8481
Woolworths Melbourne Square (Southbank),-0.296
Woolworths Melbourne Square (Southbank),0.4939
Woolworths Melbourne Square (Southbank),-0.0591
Woolworths Melbourne Square (Southbank),0.5994
Woolworths Melbourne Square (Southbank),0.0772
Woolworths Melbourne Square (Southbank),-0.5719
Woolworths Melbourne Square (Southbank),0.6597
Woolworths Melbourne Square (Southbank),0.872
Woolworths Melbourne Square (Southbank),-0.3612
Woolworths Melbourne Square (Southbank),0.8059
Woolworths Melbourne Square (Southbank),0.6705
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.4215
Woolworths Melbourne Square (Southbank),0.6124
Woolworths Melbourne Square (Southbank),0.9648
Woolworths Melbourne Square (Southbank),0.6542
Woolworths Melbourne Square (Southbank),0.9485
Woolworths Melbourne Square (Southbank),0.8625
Woolworths Melbourne Square (Southbank),0.765
Woolworths Melbourne Square (Southbank),0.5719
Woolworths Melbourne Square (Southbank),-0.0516
Woolworths Melbourne Square (Southbank),0.9325
Woolworths Melbourne Square (Southbank),0.6486
Woolworths Melbourne Square (Southbank),0.936
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.875
Woolworths Melbourne Square (Southbank),0.7501
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),-0.7548
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.4215
Woolworths Melbourne Square (Southbank),0.5859
Woolworths Melbourne Square (Southbank),0.8555
Woolworths Melbourne Square (Southbank),0.8481
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.6486
Woolworths Melbourne Square (Southbank),0.7906
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.7184
Woolworths Melbourne Square (Southbank),0.4939
Woolworths Melbourne Square (Southbank),0.8908
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.7506
Woolworths Melbourne Square (Southbank),-0.5859
Woolworths Melbourne Square (Southbank),0.8074
Woolworths Melbourne Square (Southbank),0.9621
Woolworths Melbourne Square (Southbank),0.6486
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.25
Woolworths Melbourne Square (Southbank),0.4404
Woolworths Melbourne Square (Southbank),0.9217
Woolworths Melbourne Square (Southbank),0.7295
Woolworths Melbourne Square (Southbank),0.7579
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.765
Woolworths Melbourne Square (Southbank),0.8555
Woolworths Melbourne Square (Southbank),0.9531
Woolworths Melbourne Square (Southbank),0.2263
Woolworths Melbourne Square (Southbank),0.8807
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.8779
Woolworths Melbourne Square (Southbank),0.8402
Woolworths Melbourne Square (Southbank),0.7964
Woolworths Melbourne Square (Southbank),0.1779
Woolworths Melbourne Square (Southbank),0.5859
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),-0.34
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.7096
Woolworths Melbourne Square (Southbank),0.4562
Woolworths Melbourne Square (Southbank),0.9658
Woolworths Melbourne Square (Southbank),0.34
Woolworths Melbourne Square (Southbank),0.6249
Woolworths Melbourne Square (Southbank),0.0
Woolworths Melbourne Square (Southbank),0.8979
Woolworths Melbourne Square (Southbank),0.9081
Woolworths Melbourne Square (Southbank),0.8834
Woolworths Melbourne Square (Southbank),0.9482
Woolworths Melbourne Square (Southbank),0.8495
Woolworths Melbourne Square (Southbank),0.9623
Woolworths Melbourne Square (Southbank),0.4588
Woolworths Melbourne Square (Southbank),0.4215
Woolworths Melbourne Square (Southbank),0.4754
Woolworths Melbourne Square (Southbank),0.8271
Woolworths Melbourne Square (Southbank),0.0772
Woolworths Metro Flinders Street,0.9719
Woolworths Metro Flinders Street,0.9531
Woolworths Metro Flinders Street,0.8442
Woolworths Metro Flinders Street,-0.3089
Woolworths Metro Flinders Street,0.7003
Woolworths Metro Flinders Street,-0.9618
Woolworths Metro Flinders Street,0.5667
Woolworths Metro Flinders Street,0.5994
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.6369
Woolworths Metro Flinders Street,0.2926
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,-0.2263
Woolworths Metro Flinders Street,0.886
Woolworths Metro Flinders Street,0.5994
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.4939
Woolworths Metro Flinders Street,0.3182
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.5267
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.3612
Woolworths Metro Flinders Street,0.8934
Woolworths Metro Flinders Street,0.793
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,-0.2263
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6908
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,-0.7293
Woolworths Metro Flinders Street,0.8481
Woolworths Metro Flinders Street,0.296
Woolworths Metro Flinders Street,0.6486
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6908
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.5574
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.7003
Woolworths Metro Flinders Street,0.7184
Woolworths Metro Flinders Street,0.7732
Woolworths Metro Flinders Street,0.6908
Woolworths Metro Flinders Street,0.6597
Woolworths Metro Flinders Street,0.5994
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.7184
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.25
Woolworths Metro Flinders Street,0.7269
Woolworths Metro Flinders Street,0.1635
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.3612
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.7003
Woolworths Metro Flinders Street,0.4939
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.1779
Woolworths Metro Flinders Street,0.3182
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.2263
Woolworths Metro Flinders Street,0.6705
Woolworths Metro Flinders Street,0.6908
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.8658
Woolworths Metro Flinders Street,0.2023
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.872
Woolworths Metro Flinders Street,0.4939
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.8481
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6369
Woolworths Metro Flinders Street,0.4939
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,-0.8104
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4019
Woolworths Metro Flinders Street,0.9431
Woolworths Metro Flinders Street,0.4939
Woolworths Metro Flinders Street,0.9201
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6369
Woolworths Metro Flinders Street,0.4939
Woolworths Metro Flinders Street,-0.5423
Woolworths Metro Flinders Street,0.4654
Woolworths Metro Flinders Street,0.3182
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,-0.4404
Woolworths Metro Flinders Street,-0.2263
Woolworths Metro Flinders Street,-0.2263
Woolworths Metro Flinders Street,-0.7783
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,-0.865
Woolworths Metro Flinders Street,-0.7003
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.1779
Woolworths Metro Flinders Street,0.6705
Woolworths Metro Flinders Street,0.5719
Woolworths Metro Flinders Street,-0.1027
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.6369
Woolworths Metro Flinders Street,0.1779
Woolworths Metro Flinders Street,0.6808
Woolworths Metro Flinders Street,0.296
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6908
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.1779
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.7269
Woolworths Metro Flinders Street,0.4019
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.7906
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4927
Woolworths Metro Flinders Street,0.4019
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.7269
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.0258
Woolworths Metro Flinders Street,0.7845
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.296
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,-0.1027
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.5719
Woolworths Metro Flinders Street,0.7964
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,-0.1531
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0772
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.296
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.5423
Woolworths Metro Flinders Street,-0.033
Woolworths Metro Flinders Street,0.4215
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.296
Woolworths Metro Flinders Street,0.5423
Woolworths Metro Flinders Street,-0.296
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.8716
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,-0.4767
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.296
Woolworths Metro Flinders Street,0.9638
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.5719
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.2732
Woolworths Metro Flinders Street,-0.5423
Woolworths Metro Flinders Street,0.8779
Woolworths Metro Flinders Street,0.6249
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.6705
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.4588
Woolworths Metro Flinders Street,0.8402
Woolworths Metro Flinders Street,0.5859
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4019
Woolworths Metro Flinders Street,0.7496
Woolworths Metro Flinders Street,0.6369
Woolworths Metro Flinders Street,0.7506
Woolworths Metro Flinders Street,0.7351
Woolworths Metro Flinders Street,0.7906
Woolworths Metro Flinders Street,0.4404
Woolworths Metro Flinders Street,0.4588
Woolworths Metro Flinders Street,0.0
Woolworths Metro Flinders Street,0.0
Woolworths Queens Place,0.2344
Woolworths Queens Place,0.0
Woolworths Queens Place,0.765
Woolworths Queens Place,0.4404
Woolworths Queens Place,0.0
Woolworths Queens Place,0.7096
Woolworths Queens Place,0.0
Woolworths Queens Place,0.0772
Woolworths Queens Place,0.8402
Woolworths Queens Place,-0.017
Woolworths Queens Place,0.0
Woolworths Queens Place,0.8481
Woolworths Queens Place,0.9325
Woolworths Queens Place,0.3612
Woolworths Queens Place,0.8251
Woolworths Queens Place,0.5423
Woolworths Queens Place,0.0
Woolworths Queens Place,0.926
Woolworths Queens Place,0.4019
Woolworths Queens Place,0.0
Woolworths Queens Place,0.4215
Woolworths Queens Place,0.4404
Woolworths Queens Place,0.8834
Woolworths Queens Place,0.0
Woolworths Queens Place,-0.1779
Woolworths Queens Place,0.0
Woolworths Queens Place,0.7906
Woolworths Queens Place,0.0
Woolworths Queens Place,0.6249
Woolworths Queens Place,0.4404
Woolworths Queens Place,0.4404
Woolworths Queens Place,0.802
Woolworths Queens Place,0.886
Woolworths Queens Place,0.9246
Woolworths Queens Place,0.4404
Woolworths Queens Place,0.5859
Woolworths Queens Place,0.5106
Woolworths Queens Place,-0.7579
Woolworths Queens Place,0.9022
Woolworths Queens Place,0.9544
Woolworths Queens Place,0.0
Woolworths Queens Place,0.8271
Woolworths Queens Place,0.6249
Woolworths Queens Place,0.7269
Woolworths Queens Place,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.2263
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.9274
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.8555
Woolworths Victoria Harbour,-0.7717
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.5574
Woolworths Victoria Harbour,0.9001
Woolworths Victoria Harbour,0.8271
Woolworths Victoria Harbour,0.2732
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.5867
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.7096
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,0.7269
Woolworths Victoria Harbour,0.872
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.3612
Woolworths Victoria Harbour,0.4588
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.7096
Woolworths Victoria Harbour,0.4005
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,-0.4404
Woolworths Victoria Harbour,0.5719
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.6573
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.7906
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,-0.4178
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.7906
Woolworths Victoria Harbour,0.8591
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.3612
Woolworths Victoria Harbour,0.836
Woolworths Victoria Harbour,0.6808
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,-0.1779
Woolworths Victoria Harbour,0.8271
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,-0.3875
Woolworths Victoria Harbour,0.8689
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.8402
Woolworths Victoria Harbour,0.7176
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.5423
Woolworths Victoria Harbour,0.5106
Woolworths Victoria Harbour,0.6393
Woolworths Victoria Harbour,-0.2263
Woolworths Victoria Harbour,-0.7061
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.6486
Woolworths Victoria Harbour,-0.7939
Woolworths Victoria Harbour,0.9423
Woolworths Victoria Harbour,-0.7783
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.743
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.8689
Woolworths Victoria Harbour,0.4576
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,-0.4215
Woolworths Victoria Harbour,0.8262
Woolworths Victoria Harbour,-0.0316
Woolworths Victoria Harbour,0.6486
Woolworths Victoria Harbour,0.5719
Woolworths Victoria Harbour,-0.802
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6369
Woolworths Victoria Harbour,-0.2755
Woolworths Victoria Harbour,0.6908
Woolworths Victoria Harbour,0.2263
Woolworths Victoria Harbour,0.3612
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.875
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,-0.4404
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,0.6369
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0258
Woolworths Victoria Harbour,0.8935
Woolworths Victoria Harbour,-0.7269
Woolworths Victoria Harbour,-0.5423
Woolworths Victoria Harbour,0.2732
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.5267
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.8225
Woolworths Victoria Harbour,-0.2023
Woolworths Victoria Harbour,0.6808
Woolworths Victoria Harbour,0.802
Woolworths Victoria Harbour,-0.6249
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.8126
Woolworths Victoria Harbour,-0.8126
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.0258
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.7003
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.6808
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,0.5859
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4019
Woolworths Victoria Harbour,0.7003
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.7003
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.2716
Woolworths Victoria Harbour,0.7783
Woolworths Victoria Harbour,0.875
Woolworths Victoria Harbour,0.128
Woolworths Victoria Harbour,0.6597
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.7287
Woolworths Victoria Harbour,0.8225
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.6124
Woolworths Victoria Harbour,0.2732
Woolworths Victoria Harbour,0.5994
Woolworths Victoria Harbour,0.6597
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6124
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.5574
Woolworths Victoria Harbour,0.9349
Woolworths Victoria Harbour,0.6369
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.8228
Woolworths Victoria Harbour,-0.2023
Woolworths Victoria Harbour,-0.4404
Woolworths Victoria Harbour,0.6124
Woolworths Victoria Harbour,0.8316
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.7351
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.2732
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,-0.6597
Woolworths Victoria Harbour,-0.6499
Woolworths Victoria Harbour,0.7964
Woolworths Victoria Harbour,0.6124
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.4939
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,-0.5423
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.8316
Woolworths Victoria Harbour,0.8271
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4588
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6637
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.6369
Woolworths Victoria Harbour,0.7906
Woolworths Victoria Harbour,0.3182
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.6369
Woolworths Victoria Harbour,0.7184
Woolworths Victoria Harbour,0.5327
Woolworths Victoria Harbour,0.5719
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.4215
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.7845
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.9136
Woolworths Victoria Harbour,0.8402
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.7506
Woolworths Victoria Harbour,0.4927
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.5719
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,-0.6309
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.5994
Woolworths Victoria Harbour,0.4215
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,-0.5849
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.6249
Woolworths Victoria Harbour,0.4404
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.5719
Woolworths Victoria Harbour,0.3182
Woolworths Victoria Harbour,0.0
Woolworths Victoria Harbour,0.4404
